Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
280,0,21.89,36.8,18.79,39.83333333,23,36.12666667,21.89,33.73,20.5,45.93333333,2.066666667,44.76333333,21.29,34.656,22.82333333,40.63333333,20.29,39.55285714,1.783333333,766.6166667,94,1,37.83333333
100,20,23.1,44.545,22.53333333,42.9,22.42666667,44.48333333,21.06666667,47.29,19.99388889,93.01555556,8.033333333,93.36666667,18.39,40.7,21.43277778,51.28777778,18.39,46.66333333,6.85,764.7333333,90.66666667,2,30
120,10,22.2,40.3,21.1,40.23333333,24.2925,36.9975,21.26,41,20.89,45.96,16.76,9.223333333,22.13333333,36.1,23.82333333,39.86333333,20.96333333,43.59,13.2,751.3,65,4,40
90,0,22.42666667,40.09,21.56666667,39.93333333,22.1,40.15285714,18.26,45.99,17.7,52.4,9.8,90.49333333,17.79,40.62666667,21.175,48.27,17.79,44.29,9.6,754.1,91.33333333,7.666666667,33.33333333
170,0,21.2,36.2,18,40,22.2,35.26,20.29,34.23,19.6,46.5,1.39,39.26666667,19.39,29.7,22.32333333,41.7,19.6,39.76,1.866666667,764.9333333,90.66666667,1,28
50,0,19.79,38,17.23,40.93333333,21,37.5,19.29,36.29,18.1,43,-0.633333333,78.26333333,18.39,36.2,20,44.9,17.56666667,39.66333333,-0.55,755.4166667,99.83333333,1,15.5
150,10,22.22666667,44.69666667,22,41.03,23.06666667,38.76,22.1,38.57142857,20.9725,62.475,9.126666667,39.72333333,20.76428571,30.5,22.73,38,21,38.96666667,7.133333333,755.6,70.66666667,3,40
60,0,22.39,36.8725,21,37.25142857,21.45285714,37.55142857,20.18571429,34.5,20.39,44.64285714,0.877777778,74.54666667,19.2,29.64285714,21.96857143,39.29,18.42142857,36.85,1.366666667,749.5333333,91.66666667,2.666666667,24.66666667
50,0,19.39,37.59,17.63333333,40.02666667,20.2,35.82666667,18.675,35.7675,17.6,45,2.56,79.59,17.89,32.4,19.46333333,39.46666667,17.39,36.76,2.133333333,757.3,95.5,2.833333333,54.33333333
50,0,20.6,38.46666667,22.34,35.44,22.89,35.16333333,19.85666667,37.62666667,19.29,42.06,9.226666667,19.36333333,19.1,31.53333333,21.35666667,40.96333333,19.5,39.92333333,6.883333333,765.9166667,82.83333333,4.333333333,29
250,0,21.39,42.86666667,20.32333333,37.93333333,20.89,39.76666667,19.89,36.93333333,18,45.76666667,4.263333333,73.16,18.79,31.29,21.79,40.02666667,18.29,38.7,3.633333333,742.9333333,87,7,40
60,0,21,41.09,18.29,45.2,23.1,39.9,20.39,38.5,20.254,47.598,3.29,50.1,21.39,37.516,23.2,42.79,20.5,43.09,4.466666667,752.1666667,91.66666667,2,23
550,0,22.1,34.76,20.1,34.09,23.6,35.99,20.89,32.83333333,18.1,43.93333333,7.9,24,23.2,25,22.5,30.1,19.7,37.7,7.75,766.85,56,6,25.5
60,20,21.73,48.06,20.73,46.26,22.315,45,21,48.29,19.6,56.43333333,8.963333333,99.9,18.73,45.18777778,20.37888889,52.51,18.29,51.29,8.7,757.3,97,6,42
340,0,22.2,45,21.7,42.53,21.79,43.96611111,22.29,42.12666667,19.1,55.29,5.726666667,70.6,18.78,35.32,20.29,42.98222222,18.6,46.2,5.9,760,67,8,40
40,0,22.32333333,38.82666667,19.29,43.76,23.29,39.29,19.66666667,40.16333333,20,50,5.8,70.83333333,21.03333333,40.76666667,22.79,47.29,20.1,44,6.3,750.55,88.5,6.5,40
80,0,21.7,35.7,20.365,35.675,21.1,37,21,35.79,18,46.09,0.733333333,96.29666667,21.79,30.825,22.76,39.1,17.89,36.43,1.433333333,764.9666667,68.66666667,1.666666667,40
60,0,24.59,51.014,23.95315315,49.46933934,27.056,45.06,23.8981982,47.8309009,22.81801802,53.31441441,20.8763964,31.93166667,23.75765766,44.88531532,24.574,52.48,23.214,49.4,16.1,749.4,85,2,40
50,0,24.1,40.2,22.7,40.7,25.79,39,24.03333333,38.59,22.29,49.4,15.058,29.836,23.86142857,41.56428571,24.46333333,44.56,22.7,46.02571429,14.13333333,751.8,79,1,28.33333333
40,0,21.89,46.2,21,45.79,23.2,46.23,20.1,49.2,19.715,58.255,9.226666667,99.9,18.80111111,45.91111111,20.73,56.59833333,18.29,52.7,9.466666667,758.25,89.83333333,6,44.16666667
50,0,23.03333333,38.99666667,21.1,39,25.1,35.23,22.6,35.32142857,21.39,77.75666667,11.03333333,17.26333333,21.56,31.66,24,40.79666667,20.29,35.69333333,10.96666667,756.8,69.33333333,4.666666667,40
60,0,24.39,38.09,23.1,37.56,24.6,37.59,23.92666667,36.7,21.29,51.2,13.2725,14.35,23.2,34.41428571,24.5,43.26666667,21.6,40.86333333,14.36666667,752.5,67.83333333,1,40
90,0,24.79,31.7,22.71285714,31.48142857,24,33.2,24.29,30.16333333,24.2,38.30375,12.39666667,1,24.5,26.89,26.2,32.594,23.1,30.5,9.95,758.95,54,6.5,40
120,10,23.39,40.05666667,24.29,36.03,24.92666667,38.32666667,23.66,37.854,19.39,40.436,15.56333333,1,22.56666667,34.59,23.5,39.89857143,21.89,36.83333333,11.45,757.1,68.5,1,28.5
350,0,20.56666667,35.93333333,17.69666667,40.16333333,21.06666667,34.56,19.79,34.79,18.76,51.86333333,2.233333333,55.69666667,19.2,29.5,21.39,38.5225,18.92666667,36.33333333,1.6,755.75,93.66666667,2,28.83333333
40,0,18.5,42.5,17.89,41.73,19.79,43.29,18.1,42.36333333,17.35666667,62.2,3.26,90.96666667,18,42.56,18.9175,50.425,16.79,47.96666667,3.383333333,750.3333333,90,5.166666667,27.33333333
80,10,19.2,44.83333333,18.7,43.06,19.39,43.52666667,19.6,42.86,17.73,53.15666667,6.3,73.56,17.5,39.76,18,47.32666667,16.89,44.93,5.833333333,757.0333333,77.66666667,5.666666667,36.33333333
50,0,20.29,42.9,19.7,41.09,20.89,41.7,19,42.9,19.1,63.345,0.9,89.43333333,20,41.19388889,22.2,51.03,18.89,45.5,1.833333333,748.6,98.33333333,3,62
70,0,21.7,43.29,21,42.76,20.76,44.93333333,17.6,46.5,19.1,49.38777778,7.9,99.9,16,44.5,19.29,50.47777778,15.8,48.79,7.933333333,767.5,96,3.333333333,63.33333333
20,0,20.79,36.29,17.29,40.4,22.2,36.16333333,20.2,33,18.39,45,0,54.79666667,19.7,28,22.2,40.2,19.6,39.4,-0.45,765.9166667,87.5,2.166666667,62.16666667
130,20,22.6,43.19333333,21.89,42.46666667,22.65,44.08555556,21.39,41.56666667,18.89,53.91055556,4.866666667,78.42333333,18.6,35.33277778,22.2,42.79,18.29,42.06,5,764.15,82,3,40
130,0,21,39,19.6,40.43333333,21.79,37.4,20.6,36.4,19.29,46,11.95,20.195,20.1,33.93333333,21.73,40.56666667,19.39,37.79,9.3,756.1333333,66,4,49.66666667
80,10,20.53333333,41.29,19.85666667,40,21,40.09,19.26,40.5,18.89,48.645,6.8,93.46666667,19.29,37.5,21.5,43.055,19.16666667,43.79,5.3,742.3,93,6,29
50,0,21.6,39.53,18.1,44.9,23.7,38.23,21.02857143,37.72571429,20.6,46.2,0.8,53.49333333,20.89,32.94285714,23.1,40.1,20.84,44.925,1.133333333,751.7333333,97.66666667,1,56.33333333
630,0,20.66666667,40.33333333,19.365,39.02,21.73,38.8,18.26,35.2,17.39,49.62666667,5.263333333,75.62333333,17.85666667,30.89,19.7,37.73,17.53333333,36.79,3.9,749,77,4.5,40
110,0,22.39,42.63333333,22,40.63333333,25.2,39.76666667,21.75625,39.91125,20.89,47.7,13.33333333,19.66666667,21.39,34.616,23.35666667,43.06,21.1,43.5,9.966666667,747.0333333,71.33333333,5.333333333,40
60,0,21.89,36.46333333,23.13333333,31.96333333,22.39,35.96666667,22.8275,34.13125,20.13333333,41.43333333,13.86666667,3.8,20.7,28.2,21.6,35.5,20.7,37.16333333,11.3,761.9,45,4,40
90,20,21.6,45.2,19.7,47.59,22.79,41.29,21,43.79,19.79,50.06,10.63,57.05666667,20.79,39.4,23.2,49.32666667,20.56666667,47.23,11,748.8,88,3,40
710,30,20.7,39.53,19.7,38.53,22.2,39.59666667,22.39,35.66333333,17.85,48.036,5.866666667,71.9,19.412,30.1,20.63333333,36.2,18.23,37.82666667,6.1,756.9,57,3,27
60,0,20.2,35.2,18.2,35.95,20.6,36.59,18.89,33.5,17.6,50.66857143,-0.533333333,60.02666667,19.5,34.29,21.2,40.86333333,18,39.82666667,-0.1,754.9,78,5,24
480,0,21.79,43.36,20.7,41.96333333,24,40.19333333,20.89,39.16333333,20.1,49.236,13.256,14.354,21.68,33.678,23.62,39.312,20.7,41.03,10.55,753.4333333,66.16666667,4.666666667,40
80,10,22.79,42.06666667,21,42.32666667,22.79,39.4,20.7,36.36333333,20.1,45.2,11.256,21.876,21.96333333,32.5,23.96333333,36.19333333,19.89,34.16666667,12.3,748.6333333,55.33333333,5.333333333,40
40,0,21.32333333,43.26,20,43.82666667,21.89,42,20.73,43.96666667,18.2,54.4,10.16,92.69,18.13333333,41.62666667,21.1,54.33333333,18.06666667,45.66333333,10.1,755.8,95,8,61
100,20,22.29,45.23,21.79,43.2,21.89,45.624375,21.39,44.5,20.57222222,76.58833333,4.9,95.9,18.53333333,39.7,21.34,48.35611111,18,45.09,5.6,758.4,87,4,26
440,30,20.5,42.59,19.89,41.63333333,20.5,43.66333333,20.62333333,43.06666667,17.5,52.50944444,5.56,99.9,16.92055556,39.7,19.42055556,50.82055556,16.79,47.43333333,5.5,754,93,5,28
60,0,20.7,38.46666667,19.39,37.9,21.76,37.76,19.1,36.33333333,17.6,50.06,6.09,56.7,20.29,29.42666667,21.29,35.7,18.16666667,41.93333333,5.566666667,760.8666667,61.33333333,7,40
60,0,23.6,40.29,26.32333333,33.06,24.29,37.59,24.1,38.2,20,45.98571429,19.26,1,23.2,35.59,22.89,40.018,22.79,40.59,16.4,758.6,60,5,26.5
120,20,21.39,37.98285714,19.29,39.36857143,21.71285714,37.09,18.89,35.75428571,18.06666667,45.76,2.30625,76.19,18.79,31,21.6,38.7,18.39,37.30571429,2.433333333,739.9333333,92.33333333,1.333333333,22
50,0,19.7,46.9,19.5,45.56,19.92666667,44.93333333,16.39,47.76,18.215,54.43888889,8.5,99.9,16.79555556,44.26111111,18.215,54.40333333,16.39,48.86333333,8.55,752,92,11,61.5
60,0,22.6,41.29,20.79,42.86333333,23.39,39.79,22.6,39.59,20.79,54.56,11.26333333,39.56,21.26428571,36.47142857,23.772,47.29,20.7,43.16333333,12.9,751,71,4,40
50,0,21.79,35.4,22.1,32.53,22.39,35,22.5,33.09,20.1,40,13.06,1.4,20.61428571,27.68428571,21.5,34.7,20.6,35.16333333,11.1,762.2,53,4,40
50,0,23.23,41.12666667,20.79,43.71285714,24.6,39.4,23.1,40.09,21.1,50.5,7.4,50.13333333,23.2,40.36333333,24.2,43.816,22.5,43.2,7.6,749.1166667,96.16666667,2,27.66666667
50,0,24.1,47.59,21.76,49.96666667,26.29,44.5,23.6,45.4,22.89,51.2,10.8,52.5,23.5,41.5,25.2,49.52666667,23.29,49.79,10.93333333,752.8166667,94.83333333,3.166666667,61.16666667
90,0,21.1,40.02666667,21.445,37.145,21.865,38.0925,21.5,35.73333333,18.6,46.22333333,7.896666667,20.79666667,20.39,26.96333333,21.56666667,36.65666667,19.79,39.29,7.016666667,764.8,56.33333333,8.833333333,29
110,0,24.7,52.7,23.89,51.93333333,26.7,45.2,24,49.56,22.79,54.98,19.49666667,38.56,23.6,47.5,25.39,53.03857143,23.31857143,50.76714286,16.5,750.2666667,87.66666667,3,40
100,0,21.1,40.56666667,23.79,33.9,22.39,34.96666667,20.7,36.09,19.29,42.7,11.33,1.466666667,19.1,30.1,21.73,39.29666667,19.6,39.86333333,9.6,766,68.5,5,40
80,0,22.42666667,40.42666667,26.42666667,30.03,23.1,35.875,22.7,34.79,21,63.59,15.59,1,21.1,32.458,22.5,38.62666667,20.57142857,37.79,11.1,766.8,63,2,40
270,0,22.46333333,43.13333333,21.89,38.9,22.6,38.46333333,21,36.09,20.18571429,45.15142857,16.254,1.22,22.7,31.76,24.1,35.8,20.5,36.06666667,14.05,748.65,50,7,40
90,0,24.2,40,24,29.76666667,23.6,33.86333333,22.79,31.72666667,21.7,39.59,20.73,1,22.6,28.236,23.1,34.06,20.89,36.036,19.1,758.6,31.33333333,4.666666667,40
90,0,21.5,34.29,19.5,34.86,20.82333333,34.96666667,19.6,33,19.1,37.93333333,0.7,54.83333333,21.46333333,24.63333333,22.7,32.13333333,18.29,39.43333333,1.7,770.1333333,66,2.333333333,40
130,0,25.525,48.5225,25.1,46.59,26.2,45.2,25.5,44.5,24.16666667,51.2,18.93,12.7,25.1,42.93333333,27,49.26,24.14,47.2,18.96666667,744.1666667,64,2,40
70,0,21.2,38.03,19.5,37.65666667,22.26,36.06,18.29,34.86333333,17.5,48.09,3.76,77.16,18.7,32.36333333,20.23,37.15666667,17.79,37.22333333,3.5,750.4,87,2,40
50,0,23.29,41.36333333,21.90571429,41.44142857,24.32333333,38.93333333,23.1,40.5,22.33,61.054,10.06666667,35.46666667,23.1,36.7,24.29,44.95,22.575,42.475,11.93333333,757.7833333,80.16666667,3,40
50,10,22.2,42.62666667,20.29,45,23.23,39.19666667,22.16666667,40.66333333,20.79,46.7,13,28.036,21.1,35.29,21.89,39.44,20.5,39.59,9.716666667,750.95,77.66666667,1,40
60,0,25.1,39.65666667,27.92666667,31.89,26.1,38.5,25.1,37.79,23.16666667,43.3,27.67142857,1,23.89,36.76666667,24.5,39.58,23.1,42.09,24.6,751.8,42,4,40
50,0,19.1,37.73,17,40,20.2,37.7,17.6,37.12666667,18.1,54.46666667,3.03,78.62333333,18.2,32.26,20.7,43.32666667,18.03333333,40.65666667,3,745,93,5,29
50,0,20.23,35.03,16.6,40.09,20.29,37,19.35666667,34.26,18.1,49.09,-1.125,71.0425,20.5,33.43333333,22.32333333,39.2,18.89,40.5,-0.766666667,768.9333333,93.33333333,2.666666667,40
90,0,22.79,43.96333333,20.39,44.96666667,24.42666667,39.73,21.7,39.178,20.89,47.26,7.23,37.29333333,21.2,32.9,24.5,41.12666667,20.89,39.72333333,7.75,749,84.5,2.5,33.5
40,0,20.89,35.4,17.6,38.5,21.5,35.2,20.16666667,34.5,19.1,55.82666667,-0.366666667,51.95666667,19.39,29.6,21.96333333,41.2,18.89,37.32666667,-0.1,755.4,96,2.5,43.5
50,0,24.79,47.2,22.736,49.29,26.53333333,44.5,25.2,44.4,23.89,54.2,12.1,55.5,24.7,41.9,25.83285714,50.13714286,24,48,12.45,744.85,98.5,1,56
40,0,19.79,41.2,18.13333333,41.7,19.89,40.79,19.1,38.2,18,58.16333333,-4.45,89.44722222,19.29,36.4,20.2,44.36,17.32333333,39.12666667,-3.9,759.5,86.33333333,1.666666667,22.33333333
80,0,23.63333333,47,22.61142857,47.18428571,26,40.36333333,24.26,43.1,22.39,52.9,19.13,17.02666667,23.89,42.44,23.89,47.9,22.85666667,46.36333333,14.76666667,756,83.33333333,2.666666667,59
70,0,21.5,36.5,19.7,38.56,22.73,34.2,21.7,33.97142857,20.56666667,49.06666667,7.126666667,37.16666667,21.54,31.64,23.1,37.43333333,20.46333333,36.66333333,4.7,758.1,90,4,40
120,10,21.1,41.83,19.06666667,39.56333333,21.6,36.3475,18.1,34.96666667,17.39,47.32666667,0.166666667,77.69,18.5,32.56666667,20.82333333,37.96333333,17.66666667,36.06,2.066666667,751.7166667,92.33333333,1,30.83333333
40,0,21.63333333,42.26666667,19.23,45.4,22.89,39.59,20.79,39,20.39,48.97142857,7.126666667,38.06666667,21.39,36.59,23.79,42.09,20.29,40.56666667,8,753.0333333,83.33333333,1.333333333,28.33333333
20,0,20.29,37.2,17.5,40.4475,20.865,37.5675,18.63333333,36.29,18.39,43.45,1.29,79.09,18.39,32.4,20.89,43.36333333,18.39,41.2,0.433333333,740.4166667,98.66666667,1,37.33333333
230,10,22.79,28.19333333,22,26.36,22.5,34.56,22.5,29.42142857,20.29,35.43333333,15.96333333,1,22.7,26.89,22.2,32.66333333,20.2,34.36333333,15.46666667,765.2333333,31.66666667,6.333333333,40
50,0,21.42666667,38.73,18.7,42.23,22.39,39.12666667,20.76,37.09,19.5,48.29,5.9,57.43,20.46333333,38.16333333,22.5,44.79,19.6,41.96666667,5.466666667,756.2,89.66666667,2,65
40,0,21.1,44.32666667,20.5,42,21.5,43.5,18.79,43.06,19.02222222,58.18666667,8.666666667,63.33333333,18.82888889,37.49444444,20.92055556,46.27111111,19.1,44.96666667,8.4,746.1,73,8,40
130,30,22.1,46.03,20,46.45666667,22.96333333,40.2,21.29,40.29,20.92666667,64.99666667,8.5,33.2,20.89,34.2,23.54285714,39.88,20.6,38.86333333,9.233333333,751.3,74.33333333,7.666666667,40
120,0,24.7,40.7,23.42666667,39.12666667,25.39,38.5,24.29,40.45666667,24.26428571,68.89571429,14.76666667,1,23.39,33.59,24.86142857,41.39857143,22.5,37.045,12.4,757.8,71,6,28
50,0,22.66666667,40.29,21.85666667,39.4,20.89,42.09,20.6,43.53,19.89,55.645,2.126666667,94.53,18.7,41.09,20.39,48.06,17.89,47,2.225,761.5083333,95.83333333,4.166666667,35
50,0,20.6,43.32,18.79,44.53,21.39,42,20.1,41.33333333,18.79,51.09,4.433333333,87.83333333,19.1,40.6,20.82333333,46.59666667,18.6,45.42142857,4.2,755,96,2,63
60,0,22.6,36.29,19.76,38.16333333,23.6,34.4,22.1,31.89,21.2,51.63333333,2.656666667,27.69333333,21.6,28.79,24.29,36.95666667,20.56666667,35.23,3.55,759.1,74.5,3,40
50,0,21.29,37.145,22.33333333,35.69666667,22.6,34.5,21.39,35.79,19.53333333,45.06,12.35666667,4.36,19.39,29.7,21.92666667,39.12666667,19.79,37.9,7.366666667,764.4333333,76,1,32.66666667
50,0,21.1,45.7,20.5,43.9,22.29,45.4,19.39,46.59,18.6,55.2,7.83,92.69333333,18.6,42.4,20.52777778,53.845,19,50.66333333,8.083333333,753.5,86.5,6,38.16666667
40,0,19.89,45.5,19.2,45.03,20.5,44.4,19.06666667,46.76,17.51666667,52.9,11.42666667,93.3,17.5,43.48888889,18.13333333,50,17.13333333,48.7,10.5,761.7,82,8,27
20,0,18.7,46.29,17.89,46.32666667,19.7,44.7225,17.7,46.9,17.245,52.965,3.29,95.96666667,17.29,43.265,17.39,49.505,16.7,47.4,3.95,763.4833333,93.16666667,2,28.16666667
30,0,20.13333333,43.59,19.2,43.76,20.39,44.59,17.5,47.29,17.79,51.85333333,6.06,99.9,16.29,43.21,17.89,49.59,16.6,50.53,6.6,764.55,95,3,64.83333333
50,0,20.6,43.46333333,18.79,45,21.56666667,42.03,20.2,41.46333333,18.89,50.2,3.73,87.65666667,19.29,43.29,21.2,49.23,18.6,47,3.85,754.3,95,1.5,42.5
40,0,20,40.09,19.06666667,38.22333333,20.39,37.09,19.2,34.9,17.79,63.49666667,9.663333333,79.96333333,19,29.85666667,20,36.7,17.79,39.53,6.7,757.1,64,3.5,40
50,0,20.35666667,35.09,18.39,35.9,20.7,36.5,19,33.46666667,17.6,50.878,-0.3,58.33333333,19.58,33.92,21.39,41.29,18,39.79,0.15,754.4833333,75.5,5,25.66666667
60,0,21,41.7,20.29,40.22333333,22.23,41.3,18.6,41,19.02777778,51.32055556,2.9,92.3,19.79,41.09,22,49,19.1,46.4,2.7,739.7,94,6.5,40
70,0,23,40.82666667,20.5,43.96666667,24,38.2,22.79,39.7,21.1,49.79,7.063333333,51.56666667,23.2,40.65428571,23.67142857,41.46571429,22.5,43.79285714,7.633333333,750.2,96.33333333,1.666666667,22
20,0,18.5,43.29,17.6,44,19.39,42.56,17.29,43.53,16.89,51.09,2.126666667,98.43333333,17.48777778,38.78,17.56111111,45,16.53333333,43.2,3.95,764.55,80.33333333,6,40
50,0,21.29,45.82666667,20.7,44,22.29,45.29,19.5,46.79,18.62222222,55.46444444,8.39,87.33,18.6,42.59,20.7,54.22888889,18.92666667,50.59,8.533333333,753.9,85.33333333,6,40
90,20,22,43.86333333,21.1,44.19333333,23.13333333,39.5,21.6,42.29,20.6,46.9,12.81666667,20.96490741,21.02222222,34.28888889,21.04166667,38.75833333,21,42.72333333,9.9,754,70,5,40
80,0,24.76,49.2,22.63333333,50.59,25.92666667,44.89666667,24,46.9,23,52.86857143,11.5,52.36333333,23.6,43.29,26.25142857,49.23857143,23.1,49.12142857,11.96666667,751.5,95.33333333,5.333333333,36
100,0,24.1,41.2,23.23,40.56,25.2,39.12666667,23.63333333,41,23.31857143,53.29571429,16.4,1,23.13333333,35.2,24.7,42.054,22.745,39.425,12.61666667,759.2666667,70,3.833333333,38.16666667
90,0,20.1,38.65666667,18.2,40.06666667,20.5,38.5,19.5,36.46666667,18.32333333,51.86,-0.266666667,84.89666667,18.7,36.5,19.79,41.16666667,17.6,38.2,0.866666667,759.7333333,94.66666667,1,51
70,0,21.2,39.79,20.6,39.59,21.85666667,37.56,20,38.7,19.39,44.7,14.745,17.09,20.29,34.09,21.39,39.79,19.79,38.29,10,756.1,73,2,22
100,0,21.89,38.62666667,21.2,37.73,22.5,37.5,21.29,37.5,20.03333333,43.82666667,11.86,15.56666667,20.73,31.46333333,23.79,36.72333333,20.39,37.2,10.83333333,753.1166667,66.16666667,2.333333333,40
410,0,22.92666667,37.13333333,22.26,35.4,23.1,36.5,22.89,34.09,20.73,41.46666667,16.03333333,1,22.2,32.96,23,39.06,20.13333333,35.12666667,15.03333333,759.5333333,57.33333333,3.666666667,40
30,0,19.29,46.5,18.6,46.29,19.89,45.26,18.29,47.79,17.445,54.255,9.69,99.9,17.63888889,44.95388889,17.67222222,50.97222222,17,48.79,9.6,755,93,8,65
60,0,24,37.9,22.1,38.9,24.39,37.59,23.7,36.76,21.1,49.29,11.8,20.156,22.89,34.4,23.96333333,44.76,21.76,42.96666667,14.8,752.5,54,2,40
40,20,22.13333333,44.59,20.82333333,44.36,21.89,44.09,22.35666667,45.4,18.6,56.9,10.558,80.538,18.5,43.5,22,51.86333333,18.46333333,46.76,10.4,753.8,83,9,40
110,0,19.85666667,38.42666667,18.03333333,37.59,20.03333333,36.62666667,18.76,33.23,17.5,48.45,7.33,78.46666667,18.6,28.53333333,20.03333333,35.96333333,17.7,37.56666667,5.8,756.8666667,66.66666667,3,40
50,0,20.89,36.79,19.7,37.06,21.7,35.09,20.7,34.7,19.29,43.7,6.063333333,48.49,20.29,30.66666667,21.5,37.93333333,19.6,35.09,4.25,748.55,81.66666667,2.5,40
50,0,21.82333333,42.5,19.6,45.9,23.73,40.2,22.1,40.79,20.5,51.36333333,9.69,61.79,21.1,37.51285714,23,47.79,20.79,46,9.6,747.8666667,93.33333333,5,32.66666667
130,30,20.1,38.53,18.39,39.36333333,19.92666667,37.56666667,21,36.73,18.26,43.62666667,3.826666667,81.59,18.13333333,32.86333333,20.16666667,41.5,18.29,41.93333333,3.7,744.85,93.83333333,5,29
100,0,23.2,35.76,23.2,33.254,24.1,34.9,23.79,33.86333333,23.18,37.516,14.66333333,1,23.7,28.29,25.2,35.09,22.93714286,33.38428571,11.06666667,762.1,56,5,40
100,20,22.79,40.43,21,41.4,24.5,37.29,23.2675,38.2675,22.6,42.254,12.76,34.82666667,23,33.12666667,24.39,38.99428571,22.83285714,40.63714286,8.55,761.4,77.33333333,1.166666667,40
100,20,23.79,42.62333333,23.5,39.82,24.39,43.09,21.26,43.62333333,21.16,76.82722222,7.623333333,64.46,19.2,34.93888889,22.6,45.56055556,18.89,41.09,7.733333333,742.8333333,69.66666667,11,24.33333333
120,20,21.29,44.22333333,20.39,42.76666667,24.1,43.43333333,21.32333333,43.19333333,18.85666667,54.01444444,8.033333333,71.23,19.5,36.17944444,21.95722222,44.46555556,19,42.86333333,8.016666667,739.7666667,69.33333333,10.16666667,28.33333333
60,0,22.39,35.7,19.29,38.5,23.5,34.82666667,22,32.02571429,21.06666667,50,1.596666667,31.63333333,21.6,30.6,24,40.1,20.6,36.53,2.233333333,759.1,82.33333333,2,40
50,0,20.1,36.96666667,17.2,40.12666667,20.29,37.29,20.66666667,35.36333333,17.89,52.66333333,3.863333333,54.46666667,18.29,35.86333333,20.2,44.7,17.32333333,38.79,0.8,753.0666667,87,1.333333333,35
400,0,24.23,48.46666667,26.79,39.5,27.63333333,42.22666667,24.46333333,44.43,22.6,52.59,23.46333333,1,23.79,42.845,23.79,48.36333333,23.03333333,46.15666667,18.8,756.1666667,69.66666667,1.666666667,63.66666667
70,20,19.32333333,39.7,17.79,39.59,20,39.12666667,18.29,37.36,17.75,54.44277778,1.6,80.695,18.79,33.72888889,20.65,40.07777778,17.85666667,41.16,2.1,756.9,79,5,40
370,0,21,45.32666667,20.2,43,23.06666667,44.8,21,43.15666667,18.89,54.51,8.523333333,77.26333333,19,37.53055556,21.40833333,48.75722222,19,44.09,7.966666667,739.3666667,77.33333333,10,40
40,0,19.29,46.79,18.5,46.62666667,19.79,45.29,18.23,47.93333333,17.39,54.10222222,9.6,99.9,17.6,45.09,17.6,51.09,17,48.9,9.7,755.1,94,8.5,41
50,0,23,41.29,22.76333333,40.79666667,24.365,38.5,22.79,40.2,21.14285714,48.66857143,13.93,50.99,23.02857143,38.41285714,23.1,40.29,22.5,42,9.433333333,751.925,89.58333333,1.583333333,29.5
50,0,24.89,38.86333333,23.96333333,37.62666667,25.39,37.59,24.39,37.5,22.7,58.13333333,15,12.516,23.7,37.11428571,25.1,43.116,22.39,40.34,16.33333333,751.6666667,68.66666667,1,40
50,0,24.7,44.79,22.39,46.26,25.96333333,42.83333333,24.29,44.12666667,23.6,57.25,11.3,33.82666667,23.5,38.254,24.89,48.56,22.79,44.33333333,11.1,759.6,84.66666667,3.666666667,40
50,0,23.6,35.16333333,21.82333333,35.46666667,23.6,35.59,22.89,33.86333333,20.76,43.26,9.756666667,20.06333333,22.6,35.94142857,23.29,44.96666667,21,38.56714286,11.1,757.3,72,2,40
50,0,21.5,38.73,18.76,42.12666667,22.29,39.09,20.79,37.09,19.39,48.2,5.9,57,20.42666667,38.12666667,22.5,45.03,19.6,41.9,5.433333333,756.2,90.33333333,2,65
50,0,24.1,47.86333333,21.79,50.79,25.5,42.7,23.39,45.79,22.89,50.79,12.19,53.4,23.39,41.2,24.7,47.59,23.2,49.06,11.56666667,754.65,95.33333333,2,49.33333333
150,0,22.16666667,43.93,20.1,45.82666667,23.7,40.09,21.29,39.62666667,20.89,77.236,9.67875,21.4225,21.5,33.46,24.29,38.9,20.39,37.73,9.3,753.3,79,1,26
100,0,22.2,37.19333333,20.39,37.83333333,22.06666667,35.66333333,20.29,32.86333333,19.6,56.72333333,5.09,30.96333333,19.945,27.7,22.79,36.7,19.29,32.29,4.7,749.2833333,72.83333333,5.166666667,37.66666667
50,0,22.32333333,42.29,21.6,41.09,23.03333333,42.7,20.865,43.2675,20.51666667,47.15722222,6.4,74.69,19.1,37.66333333,22,49.255,19,45.09,6.3,744.7,81.5,8.5,40
20,0,20.68333333,37.29333333,18.7,38.98285714,20.89,38.52571429,19.2675,36.2675,18.34714286,47.65428571,4.09,80.06428571,18.7,32.62142857,20.86142857,44.41142857,18.5,41.9,3.892857143,740.3928571,91.42857143,6.714285714,56.5
70,0,21.42666667,43.96333333,20.82333333,42.32666667,21.6,45.29,21.1,45.59,19.72,64.64,3.59,94.43333333,18.5,41.09,21.1,51.62055556,18.1,48,4.366666667,758.4,86.33333333,4,36
50,0,20.7,36.82666667,20.2,35.4,20.29,37.06,22.03333333,34.76666667,17.7,45.12666667,9.963333333,28.59666667,20,30.26333333,20.79,36.26,18,41.03,9.7,758.9333333,55,1,21.33333333
